"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri May 23 03:10:48 GMT 2025","Fri May 23 03:10:49 GMT 2025","898","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri May 23 03:10:48 GMT 2025","Fri May 23 03:10:56 GMT 2025","7935","","","","","","Test Simple Search","Search for Playwright docs."
"failed","Fri May 23 03:10:48 GMT 2025","Fri May 23 03:10:56 GMT 2025","7890","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri May 23 03:10:58 GMT 2025","Fri May 23 03:11:02 GMT 2025","3806","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri May 23 03:10:57 GMT 2025","Fri May 23 03:11:02 GMT 2025","4902","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri May 23 03:10:55 GMT 2025","Fri May 23 03:10:58 GMT 2025","2391","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"skipped","Fri May 23 03:11:01 GMT 2025","Fri May 23 03:11:01 GMT 2025","0","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri May 23 03:10:47 GMT 2025","Fri May 23 03:10:54 GMT 2025","7107","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri May 23 03:10:52 GMT 2025","Fri May 23 03:10:53 GMT 2025","1297","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri May 23 03:10:55 GMT 2025","Fri May 23 03:11:01 GMT 2025","6364","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri May 23 03:10:46 GMT 2025","Fri May 23 03:10:46 GMT 2025","185","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
