"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Apr 19 03:29:09 GMT 2025","Sat Apr 19 03:29:15 GMT 2025","6613","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Apr 19 03:29:11 GMT 2025","Sat Apr 19 03:29:18 GMT 2025","6967","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Apr 19 03:29:16 GMT 2025","Sat Apr 19 03:29:23 GMT 2025","6558","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Apr 19 03:29:02 GMT 2025","Sat Apr 19 03:29:10 GMT 2025","7710","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Apr 19 03:29:01 GMT 2025","Sat Apr 19 03:29:09 GMT 2025","8038","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Apr 19 03:29:01 GMT 2025","Sat Apr 19 03:29:01 GMT 2025","934","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Apr 19 03:29:01 GMT 2025","Sat Apr 19 03:29:08 GMT 2025","7731","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Apr 19 03:29:13 GMT 2025","Sat Apr 19 03:29:14 GMT 2025","509","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Apr 19 03:29:07 GMT 2025","Sat Apr 19 03:29:13 GMT 2025","6463","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Apr 19 03:29:11 GMT 2025","Sat Apr 19 03:29:13 GMT 2025","1175","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Apr 19 03:29:14 GMT 2025","Sat Apr 19 03:29:20 GMT 2025","6219","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Apr 19 03:29:04 GMT 2025","Sat Apr 19 03:29:05 GMT 2025","1262","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Apr 19 03:29:00 GMT 2025","Sat Apr 19 03:29:01 GMT 2025","534","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
