"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Dec 22 02:53:32 GMT 2024","Sun Dec 22 02:53:35 GMT 2024","3880","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Dec 22 02:53:19 GMT 2024","Sun Dec 22 02:53:27 GMT 2024","8006","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Dec 22 02:53:19 GMT 2024","Sun Dec 22 02:53:20 GMT 2024","1052","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sun Dec 22 02:53:32 GMT 2024","Sun Dec 22 02:53:40 GMT 2024","8853","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Dec 22 02:53:19 GMT 2024","Sun Dec 22 02:53:22 GMT 2024","2599","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sun Dec 22 02:53:24 GMT 2024","Sun Dec 22 02:53:25 GMT 2024","784","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sun Dec 22 02:53:36 GMT 2024","Sun Dec 22 02:53:43 GMT 2024","7041","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Dec 22 02:53:28 GMT 2024","Sun Dec 22 02:53:34 GMT 2024","6274","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Dec 22 02:53:19 GMT 2024","Sun Dec 22 02:53:27 GMT 2024","7619","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Dec 22 02:53:18 GMT 2024","Sun Dec 22 02:53:18 GMT 2024","355","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sun Dec 22 02:53:27 GMT 2024","Sun Dec 22 02:53:34 GMT 2024","6417","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Dec 22 02:53:23 GMT 2024","Sun Dec 22 02:53:24 GMT 2024","1535","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sun Dec 22 02:53:41 GMT 2024","Sun Dec 22 02:53:42 GMT 2024","659","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
