"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Aug 15 03:22:23 GMT 2025","Fri Aug 15 03:22:32 GMT 2025","8265","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Aug 15 03:22:21 GMT 2025","Fri Aug 15 03:22:27 GMT 2025","6332","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Aug 15 03:22:18 GMT 2025","Fri Aug 15 03:22:19 GMT 2025","909","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Aug 15 03:22:31 GMT 2025","Fri Aug 15 03:22:38 GMT 2025","7017","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Aug 15 03:22:12 GMT 2025","Fri Aug 15 03:22:21 GMT 2025","8655","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Aug 15 03:22:12 GMT 2025","Fri Aug 15 03:22:15 GMT 2025","2873","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Aug 15 03:22:12 GMT 2025","Fri Aug 15 03:22:12 GMT 2025","390","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Fri Aug 15 03:22:31 GMT 2025","Fri Aug 15 03:22:32 GMT 2025","713","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Aug 15 03:22:22 GMT 2025","Fri Aug 15 03:22:31 GMT 2025","8813","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Aug 15 03:22:16 GMT 2025","Fri Aug 15 03:22:18 GMT 2025","2364","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Aug 15 03:22:14 GMT 2025","Fri Aug 15 03:22:22 GMT 2025","8511","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Aug 15 03:22:12 GMT 2025","Fri Aug 15 03:22:13 GMT 2025","1020","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Aug 15 03:22:22 GMT 2025","Fri Aug 15 03:22:31 GMT 2025","8565","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
