"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 05 03:14:20 GMT 2025","Sat Jul 05 03:14:21 GMT 2025","894","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sat Jul 05 03:14:01 GMT 2025","Sat Jul 05 03:14:04 GMT 2025","2682","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Jul 05 03:14:19 GMT 2025","Sat Jul 05 03:14:26 GMT 2025","6870","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Jul 05 03:14:01 GMT 2025","Sat Jul 05 03:14:02 GMT 2025","1065","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Jul 05 03:14:10 GMT 2025","Sat Jul 05 03:14:19 GMT 2025","9377","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Jul 05 03:14:10 GMT 2025","Sat Jul 05 03:14:18 GMT 2025","8049","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Jul 05 03:14:05 GMT 2025","Sat Jul 05 03:14:07 GMT 2025","2236","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Jul 05 03:14:09 GMT 2025","Sat Jul 05 03:14:19 GMT 2025","9736","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Jul 05 03:14:09 GMT 2025","Sat Jul 05 03:14:16 GMT 2025","7281","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Jul 05 03:14:01 GMT 2025","Sat Jul 05 03:14:09 GMT 2025","7902","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Jul 05 03:13:59 GMT 2025","Sat Jul 05 03:13:59 GMT 2025","109","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sat Jul 05 03:14:00 GMT 2025","Sat Jul 05 03:14:08 GMT 2025","7816","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Jul 05 03:14:06 GMT 2025","Sat Jul 05 03:14:07 GMT 2025","1416","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
