"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 05 03:02:06 GMT 2024","Thu Dec 05 03:02:15 GMT 2024","9558","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Dec 05 03:02:09 GMT 2024","Thu Dec 05 03:02:17 GMT 2024","7333","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Dec 05 03:01:56 GMT 2024","Thu Dec 05 03:02:05 GMT 2024","8023","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Dec 05 03:02:05 GMT 2024","Thu Dec 05 03:02:11 GMT 2024","6260","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Dec 05 03:02:15 GMT 2024","Thu Dec 05 03:02:22 GMT 2024","6567","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Dec 05 03:02:16 GMT 2024","Thu Dec 05 03:02:16 GMT 2024","707","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Dec 05 03:01:56 GMT 2024","Thu Dec 05 03:01:57 GMT 2024","770","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Dec 05 03:02:02 GMT 2024","Thu Dec 05 03:02:04 GMT 2024","1819","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Dec 05 03:01:56 GMT 2024","Thu Dec 05 03:01:59 GMT 2024","2944","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Dec 05 03:01:56 GMT 2024","Thu Dec 05 03:01:56 GMT 2024","112","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Thu Dec 05 03:01:58 GMT 2024","Thu Dec 05 03:02:08 GMT 2024","9802","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Dec 05 03:02:02 GMT 2024","Thu Dec 05 03:02:03 GMT 2024","1043","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Dec 05 03:02:06 GMT 2024","Thu Dec 05 03:02:15 GMT 2024","9087","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
