"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 30 02:54:31 GMT 2024","Sat Nov 30 02:54:32 GMT 2024","1333","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Nov 30 02:54:26 GMT 2024","Sat Nov 30 02:54:26 GMT 2024","112","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sat Nov 30 02:54:27 GMT 2024","Sat Nov 30 02:54:35 GMT 2024","7850","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Nov 30 02:54:27 GMT 2024","Sat Nov 30 02:54:28 GMT 2024","900","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sat Nov 30 02:54:36 GMT 2024","Sat Nov 30 02:54:40 GMT 2024","4770","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Nov 30 02:54:37 GMT 2024","Sat Nov 30 02:54:40 GMT 2024","3455","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Nov 30 02:54:36 GMT 2024","Sat Nov 30 02:54:40 GMT 2024","4578","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Nov 30 02:54:27 GMT 2024","Sat Nov 30 02:54:35 GMT 2024","8138","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Nov 30 02:54:40 GMT 2024","Sat Nov 30 02:54:40 GMT 2024","113","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Nov 30 02:54:27 GMT 2024","Sat Nov 30 02:54:35 GMT 2024","8386","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
