"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 14 03:12:23 GMT 2025","Wed May 14 03:12:30 GMT 2025","6570","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed May 14 03:12:35 GMT 2025","Wed May 14 03:12:42 GMT 2025","6668","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed May 14 03:12:21 GMT 2025","Wed May 14 03:12:22 GMT 2025","108","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Wed May 14 03:12:26 GMT 2025","Wed May 14 03:12:34 GMT 2025","8332","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed May 14 03:12:41 GMT 2025","Wed May 14 03:12:50 GMT 2025","9392","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed May 14 03:12:43 GMT 2025","Wed May 14 03:12:44 GMT 2025","894","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed May 14 03:12:51 GMT 2025","Wed May 14 03:12:56 GMT 2025","4826","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed May 14 03:12:36 GMT 2025","Wed May 14 03:12:42 GMT 2025","5734","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed May 14 03:12:41 GMT 2025","Wed May 14 03:12:50 GMT 2025","9263","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed May 14 03:12:26 GMT 2025","Wed May 14 03:12:34 GMT 2025","8101","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed May 14 03:12:31 GMT 2025","Wed May 14 03:12:37 GMT 2025","6627","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed May 14 03:12:26 GMT 2025","Wed May 14 03:12:28 GMT 2025","2241","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed May 14 03:12:31 GMT 2025","Wed May 14 03:12:32 GMT 2025","1643","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
