"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 17 13:40:41 GMT 2024","Tue Sep 17 13:40:44 GMT 2024","2910","playwright_pytest.ui_tests","webkit 18.0","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Sep 17 13:40:49 GMT 2024","Tue Sep 17 13:40:50 GMT 2024","755","playwright_pytest.ui_tests","webkit 18.0","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Sep 17 13:40:38 GMT 2024","Tue Sep 17 13:40:39 GMT 2024","436","playwright_pytest.ui_tests","chromium 128.0.6613.18","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Sep 17 13:40:29 GMT 2024","Tue Sep 17 13:40:38 GMT 2024","8399","playwright_pytest.ui_tests","chromium 128.0.6613.18","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Sep 17 13:40:34 GMT 2024","Tue Sep 17 13:40:41 GMT 2024","6306","playwright_pytest.ui_tests","firefox 128.0","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Sep 17 13:40:31 GMT 2024","Tue Sep 17 13:40:39 GMT 2024","8353","playwright_pytest.ui_tests","firefox 128.0","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Sep 17 13:40:40 GMT 2024","Tue Sep 17 13:40:40 GMT 2024","478","playwright_pytest.ui_tests","firefox 128.0","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Sep 17 13:40:29 GMT 2024","Tue Sep 17 13:40:33 GMT 2024","3212","playwright_pytest.ui_tests","chromium 128.0.6613.18","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Sep 17 13:40:31 GMT 2024","Tue Sep 17 13:40:34 GMT 2024","3048","playwright_pytest.ui_tests","firefox 128.0","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue Sep 17 13:40:33 GMT 2024","Tue Sep 17 13:40:40 GMT 2024","7153","playwright_pytest.ui_tests","chromium 128.0.6613.18","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Sep 17 13:40:42 GMT 2024","Tue Sep 17 13:40:50 GMT 2024","7411","playwright_pytest.ui_tests","webkit 18.0","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Sep 17 13:40:40 GMT 2024","Tue Sep 17 13:40:49 GMT 2024","8646","playwright_pytest.ui_tests","webkit 18.0","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
