"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Sep 11 03:36:10 GMT 2025","Thu Sep 11 03:36:19 GMT 2025","8942","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Sep 11 03:36:19 GMT 2025","Thu Sep 11 03:36:25 GMT 2025","5131","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Sep 11 03:36:10 GMT 2025","Thu Sep 11 03:36:11 GMT 2025","1133","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Sep 11 03:36:21 GMT 2025","Thu Sep 11 03:36:25 GMT 2025","3773","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Sep 11 03:36:21 GMT 2025","Thu Sep 11 03:36:25 GMT 2025","3153","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Sep 11 03:36:12 GMT 2025","Thu Sep 11 03:36:20 GMT 2025","8399","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Sep 11 03:36:10 GMT 2025","Thu Sep 11 03:36:19 GMT 2025","8743","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Sep 11 03:36:19 GMT 2025","Thu Sep 11 03:36:20 GMT 2025","1699","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Sep 11 03:36:14 GMT 2025","Thu Sep 11 03:36:16 GMT 2025","2199","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Sep 11 03:36:10 GMT 2025","Thu Sep 11 03:36:10 GMT 2025","303","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
