"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 21 03:09:00 GMT 2025","Mon Apr 21 03:09:00 GMT 2025","123","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Mon Apr 21 03:09:01 GMT 2025","Mon Apr 21 03:09:02 GMT 2025","785","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Mon Apr 21 03:09:04 GMT 2025","Mon Apr 21 03:09:06 GMT 2025","1686","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Apr 21 03:09:01 GMT 2025","Mon Apr 21 03:09:09 GMT 2025","8002","","","","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Apr 21 03:09:03 GMT 2025","Mon Apr 21 03:09:11 GMT 2025","8091","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Apr 21 03:09:08 GMT 2025","Mon Apr 21 03:09:09 GMT 2025","1587","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Mon Apr 21 03:09:10 GMT 2025","Mon Apr 21 03:09:15 GMT 2025","5045","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Mon Apr 21 03:09:12 GMT 2025","Mon Apr 21 03:09:15 GMT 2025","2508","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Mon Apr 21 03:09:01 GMT 2025","Mon Apr 21 03:09:09 GMT 2025","8009","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Apr 21 03:09:09 GMT 2025","Mon Apr 21 03:09:15 GMT 2025","5147","","","","","","Test Fail Example 1","Search for Bad Value 1."
