"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 26 03:31:48 GMT 2025","Wed Mar 26 03:31:49 GMT 2025","844","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Mar 26 03:31:43 GMT 2025","Wed Mar 26 03:31:51 GMT 2025","8143","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Mar 26 03:31:51 GMT 2025","Wed Mar 26 03:31:58 GMT 2025","7983","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Mar 26 03:31:52 GMT 2025","Wed Mar 26 03:32:00 GMT 2025","8149","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Mar 26 03:31:43 GMT 2025","Wed Mar 26 03:31:46 GMT 2025","3043","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Mar 26 03:31:43 GMT 2025","Wed Mar 26 03:31:44 GMT 2025","946","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Mar 26 03:31:53 GMT 2025","Wed Mar 26 03:32:01 GMT 2025","8044","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Mar 26 03:31:59 GMT 2025","Wed Mar 26 03:32:00 GMT 2025","619","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Mar 26 03:31:50 GMT 2025","Wed Mar 26 03:31:58 GMT 2025","7779","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Mar 26 03:31:47 GMT 2025","Wed Mar 26 03:31:49 GMT 2025","1775","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Mar 26 03:31:43 GMT 2025","Wed Mar 26 03:31:43 GMT 2025","381","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Wed Mar 26 03:31:59 GMT 2025","Wed Mar 26 03:32:05 GMT 2025","6745","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Mar 26 03:31:44 GMT 2025","Wed Mar 26 03:31:52 GMT 2025","7555","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
