"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 15 02:42:55 GMT 2025","Wed Jan 15 02:43:01 GMT 2025","6641","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Jan 15 02:42:50 GMT 2025","Wed Jan 15 02:42:58 GMT 2025","7714","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Jan 15 02:42:39 GMT 2025","Wed Jan 15 02:42:40 GMT 2025","830","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Jan 15 02:42:44 GMT 2025","Wed Jan 15 02:42:45 GMT 2025","923","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Jan 15 02:42:57 GMT 2025","Wed Jan 15 02:42:58 GMT 2025","614","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Jan 15 02:42:38 GMT 2025","Wed Jan 15 02:42:39 GMT 2025","148","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Wed Jan 15 02:42:39 GMT 2025","Wed Jan 15 02:42:42 GMT 2025","2684","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Jan 15 02:42:39 GMT 2025","Wed Jan 15 02:42:47 GMT 2025","8281","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Jan 15 02:42:48 GMT 2025","Wed Jan 15 02:42:56 GMT 2025","7908","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Jan 15 02:42:42 GMT 2025","Wed Jan 15 02:42:45 GMT 2025","2289","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Jan 15 02:42:47 GMT 2025","Wed Jan 15 02:42:57 GMT 2025","10091","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Jan 15 02:42:40 GMT 2025","Wed Jan 15 02:42:48 GMT 2025","8117","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Jan 15 02:42:47 GMT 2025","Wed Jan 15 02:42:54 GMT 2025","7734","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
