"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jan 22 03:03:35 GMT 2025","Wed Jan 22 03:03:41 GMT 2025","6283","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Jan 22 03:03:39 GMT 2025","Wed Jan 22 03:03:42 GMT 2025","3031","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Jan 22 03:03:37 GMT 2025","Wed Jan 22 03:03:42 GMT 2025","4961","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Jan 22 03:03:28 GMT 2025","Wed Jan 22 03:03:28 GMT 2025","136","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Wed Jan 22 03:03:41 GMT 2025","Wed Jan 22 03:03:42 GMT 2025","131","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Jan 22 03:03:28 GMT 2025","Wed Jan 22 03:03:36 GMT 2025","7950","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Jan 22 03:03:28 GMT 2025","Wed Jan 22 03:03:36 GMT 2025","7971","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Jan 22 03:03:28 GMT 2025","Wed Jan 22 03:03:29 GMT 2025","755","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Jan 22 03:03:31 GMT 2025","Wed Jan 22 03:03:33 GMT 2025","1775","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Jan 22 03:03:30 GMT 2025","Wed Jan 22 03:03:38 GMT 2025","7642","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
