"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Aug 31 03:07:12 GMT 2025","Sun Aug 31 03:07:21 GMT 2025","8121","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Aug 31 03:06:58 GMT 2025","Sun Aug 31 03:06:58 GMT 2025","680","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Aug 31 03:07:21 GMT 2025","Sun Aug 31 03:07:22 GMT 2025","467","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Aug 31 03:06:58 GMT 2025","Sun Aug 31 03:07:01 GMT 2025","2866","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Aug 31 03:07:00 GMT 2025","Sun Aug 31 03:07:08 GMT 2025","8086","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Aug 31 03:07:01 GMT 2025","Sun Aug 31 03:07:04 GMT 2025","2338","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Aug 31 03:07:06 GMT 2025","Sun Aug 31 03:07:13 GMT 2025","6199","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Aug 31 03:06:58 GMT 2025","Sun Aug 31 03:07:06 GMT 2025","8281","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Aug 31 03:07:16 GMT 2025","Sun Aug 31 03:07:23 GMT 2025","6968","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Aug 31 03:06:57 GMT 2025","Sun Aug 31 03:06:57 GMT 2025","92","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sun Aug 31 03:07:03 GMT 2025","Sun Aug 31 03:07:05 GMT 2025","2246","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Aug 31 03:07:12 GMT 2025","Sun Aug 31 03:07:15 GMT 2025","2653","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Aug 31 03:07:08 GMT 2025","Sun Aug 31 03:07:15 GMT 2025","6276","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
