"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Mar 10 03:25:44 GMT 2025","Mon Mar 10 03:25:51 GMT 2025","7686","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Mon Mar 10 03:25:35 GMT 2025","Mon Mar 10 03:25:43 GMT 2025","7856","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Mon Mar 10 03:25:32 GMT 2025","Mon Mar 10 03:25:32 GMT 2025","406","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Mon Mar 10 03:25:41 GMT 2025","Mon Mar 10 03:25:47 GMT 2025","6284","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Mon Mar 10 03:25:35 GMT 2025","Mon Mar 10 03:25:36 GMT 2025","1160","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Mon Mar 10 03:25:50 GMT 2025","Mon Mar 10 03:25:56 GMT 2025","6895","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Mon Mar 10 03:25:48 GMT 2025","Mon Mar 10 03:25:49 GMT 2025","843","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Mon Mar 10 03:25:43 GMT 2025","Mon Mar 10 03:25:52 GMT 2025","9055","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Mar 10 03:25:53 GMT 2025","Mon Mar 10 03:26:00 GMT 2025","6792","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Mar 10 03:25:39 GMT 2025","Mon Mar 10 03:25:40 GMT 2025","1309","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Mar 10 03:25:35 GMT 2025","Mon Mar 10 03:25:43 GMT 2025","8230","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Mon Mar 10 03:25:33 GMT 2025","Mon Mar 10 03:25:40 GMT 2025","7357","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Mar 10 03:25:45 GMT 2025","Mon Mar 10 03:25:47 GMT 2025","1836","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
