"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Sep 16 03:29:39 GMT 2025","Tue Sep 16 03:29:46 GMT 2025","6942","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Sep 16 03:29:25 GMT 2025","Tue Sep 16 03:29:26 GMT 2025","1026","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Sep 16 03:29:26 GMT 2025","Tue Sep 16 03:29:29 GMT 2025","3004","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue Sep 16 03:29:36 GMT 2025","Tue Sep 16 03:29:44 GMT 2025","8099","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Sep 16 03:29:25 GMT 2025","Tue Sep 16 03:29:25 GMT 2025","534","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Tue Sep 16 03:29:31 GMT 2025","Tue Sep 16 03:29:32 GMT 2025","1551","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Sep 16 03:29:36 GMT 2025","Tue Sep 16 03:29:39 GMT 2025","3093","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Sep 16 03:29:29 GMT 2025","Tue Sep 16 03:29:31 GMT 2025","1830","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue Sep 16 03:29:35 GMT 2025","Tue Sep 16 03:29:42 GMT 2025","6170","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Sep 16 03:29:45 GMT 2025","Tue Sep 16 03:29:45 GMT 2025","535","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Sep 16 03:29:27 GMT 2025","Tue Sep 16 03:29:35 GMT 2025","8091","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Sep 16 03:29:34 GMT 2025","Tue Sep 16 03:29:40 GMT 2025","6083","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Sep 16 03:29:25 GMT 2025","Tue Sep 16 03:29:33 GMT 2025","8378","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
