"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 20 03:24:43 GMT 2024","Sun Oct 20 03:24:51 GMT 2024","8113","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Oct 20 03:24:54 GMT 2024","Sun Oct 20 03:24:55 GMT 2024","750","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Oct 20 03:24:41 GMT 2024","Sun Oct 20 03:24:42 GMT 2024","724","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Oct 20 03:24:45 GMT 2024","Sun Oct 20 03:24:46 GMT 2024","1609","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Oct 20 03:24:41 GMT 2024","Sun Oct 20 03:24:49 GMT 2024","8263","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Oct 20 03:24:52 GMT 2024","Sun Oct 20 03:25:00 GMT 2024","7493","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Oct 20 03:24:49 GMT 2024","Sun Oct 20 03:24:56 GMT 2024","6541","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Oct 20 03:24:41 GMT 2024","Sun Oct 20 03:24:41 GMT 2024","206","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sun Oct 20 03:24:41 GMT 2024","Sun Oct 20 03:24:49 GMT 2024","7746","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Oct 20 03:24:49 GMT 2024","Sun Oct 20 03:24:52 GMT 2024","2889","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Oct 20 03:24:52 GMT 2024","Sun Oct 20 03:24:59 GMT 2024","7034","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Oct 20 03:24:57 GMT 2024","Sun Oct 20 03:25:04 GMT 2024","6980","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Oct 20 03:24:52 GMT 2024","Sun Oct 20 03:24:53 GMT 2024","1015","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
