"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 19 03:10:31 GMT 2025","Tue Aug 19 03:10:34 GMT 2025","2875","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Aug 19 03:10:20 GMT 2025","Tue Aug 19 03:10:21 GMT 2025","164","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Tue Aug 19 03:10:31 GMT 2025","Tue Aug 19 03:10:39 GMT 2025","8067","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Aug 19 03:10:29 GMT 2025","Tue Aug 19 03:10:35 GMT 2025","6051","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Aug 19 03:10:23 GMT 2025","Tue Aug 19 03:10:31 GMT 2025","7770","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Aug 19 03:10:26 GMT 2025","Tue Aug 19 03:10:27 GMT 2025","1293","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Aug 19 03:10:31 GMT 2025","Tue Aug 19 03:10:38 GMT 2025","7278","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Aug 19 03:10:21 GMT 2025","Tue Aug 19 03:10:28 GMT 2025","7532","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Aug 19 03:10:34 GMT 2025","Tue Aug 19 03:10:41 GMT 2025","6760","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Aug 19 03:10:21 GMT 2025","Tue Aug 19 03:10:24 GMT 2025","2755","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Aug 19 03:10:41 GMT 2025","Tue Aug 19 03:10:41 GMT 2025","666","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Aug 19 03:10:21 GMT 2025","Tue Aug 19 03:10:22 GMT 2025","797","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Aug 19 03:10:24 GMT 2025","Tue Aug 19 03:10:26 GMT 2025","2255","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
