"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Feb 17 03:15:58 GMT 2025","Mon Feb 17 03:16:00 GMT 2025","1756","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Mon Feb 17 03:15:58 GMT 2025","Mon Feb 17 03:15:58 GMT 2025","463","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Mon Feb 17 03:15:59 GMT 2025","Mon Feb 17 03:16:01 GMT 2025","2683","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Mon Feb 17 03:16:10 GMT 2025","Mon Feb 17 03:16:11 GMT 2025","1179","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Mon Feb 17 03:16:03 GMT 2025","Mon Feb 17 03:16:05 GMT 2025","2036","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Feb 17 03:16:10 GMT 2025","Mon Feb 17 03:16:17 GMT 2025","7302","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Mon Feb 17 03:16:06 GMT 2025","Mon Feb 17 03:16:13 GMT 2025","6968","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Mon Feb 17 03:16:04 GMT 2025","Mon Feb 17 03:16:05 GMT 2025","1123","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Mon Feb 17 03:16:07 GMT 2025","Mon Feb 17 03:16:09 GMT 2025","2281","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Feb 17 03:15:58 GMT 2025","Mon Feb 17 03:16:05 GMT 2025","7222","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Mon Feb 17 03:16:07 GMT 2025","Mon Feb 17 03:16:15 GMT 2025","8435","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Mon Feb 17 03:15:59 GMT 2025","Mon Feb 17 03:16:08 GMT 2025","8784","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Mon Feb 17 03:16:16 GMT 2025","Mon Feb 17 03:16:22 GMT 2025","6372","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
