"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 23 03:04:39 GMT 2025","Thu Oct 23 03:04:41 GMT 2025","2418","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Oct 23 03:04:41 GMT 2025","Thu Oct 23 03:04:42 GMT 2025","1352","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Oct 23 03:04:35 GMT 2025","Thu Oct 23 03:04:38 GMT 2025","2973","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Oct 23 03:04:44 GMT 2025","Thu Oct 23 03:04:50 GMT 2025","6215","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Oct 23 03:04:35 GMT 2025","Thu Oct 23 03:04:36 GMT 2025","832","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Oct 23 03:04:37 GMT 2025","Thu Oct 23 03:04:45 GMT 2025","8135","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Oct 23 03:04:49 GMT 2025","Thu Oct 23 03:04:57 GMT 2025","7361","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Oct 23 03:04:46 GMT 2025","Thu Oct 23 03:04:54 GMT 2025","7964","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Oct 23 03:04:35 GMT 2025","Thu Oct 23 03:04:35 GMT 2025","265","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Thu Oct 23 03:04:55 GMT 2025","Thu Oct 23 03:04:56 GMT 2025","578","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Oct 23 03:04:46 GMT 2025","Thu Oct 23 03:04:53 GMT 2025","6950","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Oct 23 03:04:35 GMT 2025","Thu Oct 23 03:04:43 GMT 2025","8135","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Oct 23 03:04:46 GMT 2025","Thu Oct 23 03:04:49 GMT 2025","2899","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
