"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 08 03:23:17 GMT 2025","Sun Jun 08 03:23:18 GMT 2025","915","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Jun 08 03:23:27 GMT 2025","Sun Jun 08 03:23:30 GMT 2025","3115","","","","","","Test Fail Example 1","Search for Bad Value 1."
"skipped","Sun Jun 08 03:23:30 GMT 2025","Sun Jun 08 03:23:30 GMT 2025","0","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Jun 08 03:23:16 GMT 2025","Sun Jun 08 03:23:24 GMT 2025","7621","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Jun 08 03:23:24 GMT 2025","Sun Jun 08 03:23:30 GMT 2025","5968","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Jun 08 03:23:21 GMT 2025","Sun Jun 08 03:23:22 GMT 2025","1105","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Jun 08 03:23:17 GMT 2025","Sun Jun 08 03:23:25 GMT 2025","7924","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Jun 08 03:23:17 GMT 2025","Sun Jun 08 03:23:25 GMT 2025","8013","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Sun Jun 08 03:23:15 GMT 2025","Sun Jun 08 03:23:15 GMT 2025","134","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sun Jun 08 03:23:26 GMT 2025","Sun Jun 08 03:23:27 GMT 2025","1637","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sun Jun 08 03:23:25 GMT 2025","Sun Jun 08 03:23:30 GMT 2025","5049","","","","","","Test Fail Example 2","Search for Bad Value 2."
