"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 04 02:43:08 GMT 2025","Tue Feb 04 02:43:09 GMT 2025","785","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Feb 04 02:42:51 GMT 2025","Tue Feb 04 02:42:59 GMT 2025","7883","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Feb 04 02:42:59 GMT 2025","Tue Feb 04 02:43:07 GMT 2025","7575","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Feb 04 02:42:51 GMT 2025","Tue Feb 04 02:42:52 GMT 2025","772","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Feb 04 02:43:02 GMT 2025","Tue Feb 04 02:43:05 GMT 2025","2512","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Feb 04 02:42:53 GMT 2025","Tue Feb 04 02:43:01 GMT 2025","7642","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Feb 04 02:42:55 GMT 2025","Tue Feb 04 02:42:56 GMT 2025","1324","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Feb 04 02:42:58 GMT 2025","Tue Feb 04 02:42:59 GMT 2025","1129","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Feb 04 02:42:51 GMT 2025","Tue Feb 04 02:42:51 GMT 2025","151","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Tue Feb 04 02:42:51 GMT 2025","Tue Feb 04 02:42:59 GMT 2025","8147","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue Feb 04 02:43:07 GMT 2025","Tue Feb 04 02:43:14 GMT 2025","6385","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Feb 04 02:42:59 GMT 2025","Tue Feb 04 02:43:07 GMT 2025","7627","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Feb 04 02:43:02 GMT 2025","Tue Feb 04 02:43:09 GMT 2025","7050","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
