"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 24 02:48:48 GMT 2024","Thu Oct 24 02:48:49 GMT 2024","960","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Oct 24 02:48:48 GMT 2024","Thu Oct 24 02:48:57 GMT 2024","8156","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Oct 24 02:48:49 GMT 2024","Thu Oct 24 02:48:51 GMT 2024","2613","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Oct 24 02:48:48 GMT 2024","Thu Oct 24 02:48:49 GMT 2024","539","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Thu Oct 24 02:48:57 GMT 2024","Thu Oct 24 02:49:05 GMT 2024","7467","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Oct 24 02:48:54 GMT 2024","Thu Oct 24 02:48:55 GMT 2024","868","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Oct 24 02:48:56 GMT 2024","Thu Oct 24 02:49:04 GMT 2024","8108","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Oct 24 02:49:00 GMT 2024","Thu Oct 24 02:49:08 GMT 2024","7789","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Oct 24 02:48:56 GMT 2024","Thu Oct 24 02:48:59 GMT 2024","3372","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Oct 24 02:48:59 GMT 2024","Thu Oct 24 02:49:07 GMT 2024","7324","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Oct 24 02:48:50 GMT 2024","Thu Oct 24 02:48:58 GMT 2024","7991","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Oct 24 02:49:05 GMT 2024","Thu Oct 24 02:49:05 GMT 2024","760","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Oct 24 02:48:52 GMT 2024","Thu Oct 24 02:48:54 GMT 2024","2124","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
