"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Sep 25 03:16:27 GMT 2024","Wed Sep 25 03:16:30 GMT 2024","2932","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Sep 25 03:16:26 GMT 2024","Wed Sep 25 03:16:26 GMT 2024","450","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Wed Sep 25 03:16:32 GMT 2024","Wed Sep 25 03:16:32 GMT 2024","816","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Sep 25 03:16:28 GMT 2024","Wed Sep 25 03:16:36 GMT 2024","7857","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed Sep 25 03:16:35 GMT 2024","Wed Sep 25 03:16:39 GMT 2024","3963","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Sep 25 03:16:26 GMT 2024","Wed Sep 25 03:16:27 GMT 2024","916","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Sep 25 03:16:37 GMT 2024","Wed Sep 25 03:16:44 GMT 2024","7321","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Sep 25 03:16:35 GMT 2024","Wed Sep 25 03:16:42 GMT 2024","6872","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Sep 25 03:16:35 GMT 2024","Wed Sep 25 03:16:44 GMT 2024","8940","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Sep 25 03:16:39 GMT 2024","Wed Sep 25 03:16:46 GMT 2024","6842","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Sep 25 03:16:45 GMT 2024","Wed Sep 25 03:16:46 GMT 2024","898","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Sep 25 03:16:30 GMT 2024","Wed Sep 25 03:16:32 GMT 2024","2036","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Sep 25 03:16:26 GMT 2024","Wed Sep 25 03:16:35 GMT 2024","8494","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
