"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed May 07 03:09:02 GMT 2025","Wed May 07 03:09:11 GMT 2025","8425","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed May 07 03:09:06 GMT 2025","Wed May 07 03:09:08 GMT 2025","1355","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed May 07 03:09:02 GMT 2025","Wed May 07 03:09:03 GMT 2025","794","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed May 07 03:09:13 GMT 2025","Wed May 07 03:09:15 GMT 2025","1985","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed May 07 03:09:02 GMT 2025","Wed May 07 03:09:10 GMT 2025","7782","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed May 07 03:09:12 GMT 2025","Wed May 07 03:09:20 GMT 2025","8506","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed May 07 03:09:21 GMT 2025","Wed May 07 03:09:22 GMT 2025","767","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed May 07 03:09:17 GMT 2025","Wed May 07 03:09:23 GMT 2025","6682","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed May 07 03:09:11 GMT 2025","Wed May 07 03:09:21 GMT 2025","9280","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed May 07 03:09:02 GMT 2025","Wed May 07 03:09:02 GMT 2025","162","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Wed May 07 03:09:13 GMT 2025","Wed May 07 03:09:22 GMT 2025","8145","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed May 07 03:09:04 GMT 2025","Wed May 07 03:09:12 GMT 2025","7950","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed May 07 03:09:09 GMT 2025","Wed May 07 03:09:11 GMT 2025","1625","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
