"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 23 02:50:11 GMT 2024","Mon Dec 23 02:50:12 GMT 2024","607","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Mon Dec 23 02:50:15 GMT 2024","Mon Dec 23 02:50:16 GMT 2024","1549","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Mon Dec 23 02:50:11 GMT 2024","Mon Dec 23 02:50:11 GMT 2024","142","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Mon Dec 23 02:50:18 GMT 2024","Mon Dec 23 02:50:21 GMT 2024","2894","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Mon Dec 23 02:50:22 GMT 2024","Mon Dec 23 02:50:25 GMT 2024","2650","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Mon Dec 23 02:50:11 GMT 2024","Mon Dec 23 02:50:19 GMT 2024","7858","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Dec 23 02:50:21 GMT 2024","Mon Dec 23 02:50:25 GMT 2024","3527","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Mon Dec 23 02:50:11 GMT 2024","Mon Dec 23 02:50:19 GMT 2024","7910","","","","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Dec 23 02:50:13 GMT 2024","Mon Dec 23 02:50:21 GMT 2024","7871","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Dec 23 02:50:20 GMT 2024","Mon Dec 23 02:50:25 GMT 2024","4858","","","","","","Test Fail Example 2","Search for Bad Value 2."
