"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 20 03:23:52 GMT 2025","Sat Sep 20 03:23:59 GMT 2025","6076","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Sep 20 03:23:54 GMT 2025","Sat Sep 20 03:24:00 GMT 2025","6171","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat Sep 20 03:23:56 GMT 2025","Sat Sep 20 03:24:04 GMT 2025","7541","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Sep 20 03:23:59 GMT 2025","Sat Sep 20 03:24:06 GMT 2025","7214","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Sep 20 03:23:43 GMT 2025","Sat Sep 20 03:23:43 GMT 2025","230","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sat Sep 20 03:23:45 GMT 2025","Sat Sep 20 03:23:53 GMT 2025","7911","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Sep 20 03:23:49 GMT 2025","Sat Sep 20 03:23:51 GMT 2025","2079","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sat Sep 20 03:23:56 GMT 2025","Sat Sep 20 03:23:59 GMT 2025","2497","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Sep 20 03:23:48 GMT 2025","Sat Sep 20 03:23:50 GMT 2025","1822","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Sep 20 03:23:44 GMT 2025","Sat Sep 20 03:23:52 GMT 2025","8480","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Sep 20 03:23:44 GMT 2025","Sat Sep 20 03:23:46 GMT 2025","2560","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Sep 20 03:24:05 GMT 2025","Sat Sep 20 03:24:05 GMT 2025","481","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sat Sep 20 03:23:44 GMT 2025","Sat Sep 20 03:23:45 GMT 2025","975","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
