"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 18 02:59:12 GMT 2024","Mon Nov 18 02:59:13 GMT 2024","809","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Mon Nov 18 02:59:16 GMT 2024","Mon Nov 18 02:59:20 GMT 2024","3820","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Nov 18 02:59:16 GMT 2024","Mon Nov 18 02:59:25 GMT 2024","8831","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Nov 18 02:59:25 GMT 2024","Mon Nov 18 02:59:26 GMT 2024","551","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Mon Nov 18 02:59:07 GMT 2024","Mon Nov 18 02:59:15 GMT 2024","7931","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Mon Nov 18 02:59:06 GMT 2024","Mon Nov 18 02:59:06 GMT 2024","255","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Mon Nov 18 02:59:16 GMT 2024","Mon Nov 18 02:59:23 GMT 2024","6767","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Mon Nov 18 02:59:08 GMT 2024","Mon Nov 18 02:59:08 GMT 2024","792","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Mon Nov 18 02:59:08 GMT 2024","Mon Nov 18 02:59:16 GMT 2024","7971","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Mon Nov 18 02:59:16 GMT 2024","Mon Nov 18 02:59:23 GMT 2024","6800","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Mon Nov 18 02:59:11 GMT 2024","Mon Nov 18 02:59:13 GMT 2024","1561","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Mon Nov 18 02:59:08 GMT 2024","Mon Nov 18 02:59:11 GMT 2024","3044","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Mon Nov 18 02:59:20 GMT 2024","Mon Nov 18 02:59:27 GMT 2024","7220","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
