"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Oct 18 03:15:27 GMT 2024","Fri Oct 18 03:15:35 GMT 2024","8242","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Oct 18 03:15:35 GMT 2024","Fri Oct 18 03:15:42 GMT 2024","6592","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Oct 18 03:15:42 GMT 2024","Fri Oct 18 03:15:49 GMT 2024","6851","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Oct 18 03:15:38 GMT 2024","Fri Oct 18 03:15:46 GMT 2024","7315","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Oct 18 03:15:38 GMT 2024","Fri Oct 18 03:15:45 GMT 2024","6933","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Oct 18 03:15:34 GMT 2024","Fri Oct 18 03:15:38 GMT 2024","3754","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Oct 18 03:15:30 GMT 2024","Fri Oct 18 03:15:32 GMT 2024","1729","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Oct 18 03:15:40 GMT 2024","Fri Oct 18 03:15:41 GMT 2024","762","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Oct 18 03:15:27 GMT 2024","Fri Oct 18 03:15:35 GMT 2024","7720","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Oct 18 03:15:26 GMT 2024","Fri Oct 18 03:15:27 GMT 2024","126","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Fri Oct 18 03:15:38 GMT 2024","Fri Oct 18 03:15:39 GMT 2024","1181","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Fri Oct 18 03:15:27 GMT 2024","Fri Oct 18 03:15:28 GMT 2024","712","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Oct 18 03:15:29 GMT 2024","Fri Oct 18 03:15:36 GMT 2024","7527","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
