"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 28 03:36:09 GMT 2025","Fri Mar 28 03:36:11 GMT 2025","1552","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Fri Mar 28 03:36:06 GMT 2025","Fri Mar 28 03:36:09 GMT 2025","3000","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Mar 28 03:36:15 GMT 2025","Fri Mar 28 03:36:22 GMT 2025","6906","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Mar 28 03:36:12 GMT 2025","Fri Mar 28 03:36:13 GMT 2025","687","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Mar 28 03:35:58 GMT 2025","Fri Mar 28 03:36:06 GMT 2025","7755","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Mar 28 03:36:09 GMT 2025","Fri Mar 28 03:36:17 GMT 2025","7762","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Mar 28 03:36:06 GMT 2025","Fri Mar 28 03:36:14 GMT 2025","7331","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Mar 28 03:35:57 GMT 2025","Fri Mar 28 03:35:58 GMT 2025","181","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Fri Mar 28 03:36:10 GMT 2025","Fri Mar 28 03:36:17 GMT 2025","7319","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Mar 28 03:36:00 GMT 2025","Fri Mar 28 03:36:07 GMT 2025","7632","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Mar 28 03:35:58 GMT 2025","Fri Mar 28 03:36:06 GMT 2025","8055","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Mar 28 03:36:02 GMT 2025","Fri Mar 28 03:36:03 GMT 2025","1205","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Mar 28 03:35:58 GMT 2025","Fri Mar 28 03:35:59 GMT 2025","897","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
