"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jan 19 02:48:07 GMT 2025","Sun Jan 19 02:48:08 GMT 2025","896","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sun Jan 19 02:48:11 GMT 2025","Sun Jan 19 02:48:18 GMT 2025","7395","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Jan 19 02:48:08 GMT 2025","Sun Jan 19 02:48:15 GMT 2025","6682","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Jan 19 02:47:52 GMT 2025","Sun Jan 19 02:47:53 GMT 2025","745","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sun Jan 19 02:48:00 GMT 2025","Sun Jan 19 02:48:07 GMT 2025","6674","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Jan 19 02:47:52 GMT 2025","Sun Jan 19 02:48:01 GMT 2025","8478","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Jan 19 02:47:52 GMT 2025","Sun Jan 19 02:48:00 GMT 2025","7797","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Jan 19 02:48:03 GMT 2025","Sun Jan 19 02:48:05 GMT 2025","1925","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Jan 19 02:47:56 GMT 2025","Sun Jan 19 02:47:58 GMT 2025","2150","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Jan 19 02:47:54 GMT 2025","Sun Jan 19 02:48:02 GMT 2025","8303","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Jan 19 02:48:04 GMT 2025","Sun Jan 19 02:48:11 GMT 2025","7772","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Jan 19 02:47:52 GMT 2025","Sun Jan 19 02:47:52 GMT 2025","195","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sun Jan 19 02:48:00 GMT 2025","Sun Jan 19 02:48:10 GMT 2025","10679","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
