"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 27 03:10:29 GMT 2025","Tue May 27 03:10:30 GMT 2025","798","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue May 27 03:10:40 GMT 2025","Tue May 27 03:10:42 GMT 2025","2676","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue May 27 03:10:36 GMT 2025","Tue May 27 03:10:39 GMT 2025","2491","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue May 27 03:10:29 GMT 2025","Tue May 27 03:10:37 GMT 2025","7902","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Tue May 27 03:10:39 GMT 2025","Tue May 27 03:10:42 GMT 2025","2949","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue May 27 03:10:37 GMT 2025","Tue May 27 03:10:42 GMT 2025","5046","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue May 27 03:10:31 GMT 2025","Tue May 27 03:10:39 GMT 2025","7989","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue May 27 03:10:33 GMT 2025","Tue May 27 03:10:34 GMT 2025","1431","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue May 27 03:10:29 GMT 2025","Tue May 27 03:10:37 GMT 2025","7813","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue May 27 03:10:28 GMT 2025","Tue May 27 03:10:28 GMT 2025","85","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
