"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 28 02:42:15 GMT 2025","Tue Jan 28 02:42:16 GMT 2025","734","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Jan 28 02:42:15 GMT 2025","Tue Jan 28 02:42:23 GMT 2025","7856","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Jan 28 02:42:25 GMT 2025","Tue Jan 28 02:42:27 GMT 2025","2046","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Jan 28 02:42:31 GMT 2025","Tue Jan 28 02:42:38 GMT 2025","7127","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Jan 28 02:42:23 GMT 2025","Tue Jan 28 02:42:30 GMT 2025","6634","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Jan 28 02:42:17 GMT 2025","Tue Jan 28 02:42:25 GMT 2025","8033","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Jan 28 02:42:19 GMT 2025","Tue Jan 28 02:42:21 GMT 2025","1794","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Jan 28 02:42:23 GMT 2025","Tue Jan 28 02:42:28 GMT 2025","4784","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue Jan 28 02:42:28 GMT 2025","Tue Jan 28 02:42:35 GMT 2025","7055","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Jan 28 02:42:29 GMT 2025","Tue Jan 28 02:42:30 GMT 2025","994","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Jan 28 02:42:15 GMT 2025","Tue Jan 28 02:42:23 GMT 2025","7883","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Jan 28 02:42:26 GMT 2025","Tue Jan 28 02:42:33 GMT 2025","7162","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Jan 28 02:42:15 GMT 2025","Tue Jan 28 02:42:15 GMT 2025","292","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
