"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat May 31 03:10:36 GMT 2025","Sat May 31 03:10:44 GMT 2025","8410","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat May 31 03:10:36 GMT 2025","Sat May 31 03:10:39 GMT 2025","3262","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat May 31 03:10:25 GMT 2025","Sat May 31 03:10:26 GMT 2025","1011","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat May 31 03:10:21 GMT 2025","Sat May 31 03:10:27 GMT 2025","6390","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat May 31 03:10:19 GMT 2025","Sat May 31 03:10:20 GMT 2025","342","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sat May 31 03:10:25 GMT 2025","Sat May 31 03:10:27 GMT 2025","2148","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat May 31 03:10:28 GMT 2025","Sat May 31 03:10:31 GMT 2025","2357","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat May 31 03:10:39 GMT 2025","Sat May 31 03:10:41 GMT 2025","1015","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat May 31 03:10:25 GMT 2025","Sat May 31 03:10:32 GMT 2025","7134","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat May 31 03:10:33 GMT 2025","Sat May 31 03:10:39 GMT 2025","6142","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sat May 31 03:10:37 GMT 2025","Sat May 31 03:10:45 GMT 2025","8249","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat May 31 03:10:29 GMT 2025","Sat May 31 03:10:32 GMT 2025","3150","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat May 31 03:10:28 GMT 2025","Sat May 31 03:10:36 GMT 2025","7238","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
