"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 19 03:02:53 GMT 2024","Thu Sep 19 03:02:55 GMT 2024","1465","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Sep 19 03:02:34 GMT 2024","Thu Sep 19 03:02:42 GMT 2024","8549","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Sep 19 03:02:45 GMT 2024","Thu Sep 19 03:02:46 GMT 2024","1700","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Sep 19 03:02:42 GMT 2024","Thu Sep 19 03:02:51 GMT 2024","8698","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Sep 19 03:02:38 GMT 2024","Thu Sep 19 03:02:40 GMT 2024","1539","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Sep 19 03:02:34 GMT 2024","Thu Sep 19 03:02:42 GMT 2024","7900","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Sep 19 03:02:36 GMT 2024","Thu Sep 19 03:02:44 GMT 2024","8159","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Sep 19 03:02:46 GMT 2024","Thu Sep 19 03:02:53 GMT 2024","7749","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Sep 19 03:02:51 GMT 2024","Thu Sep 19 03:02:59 GMT 2024","8142","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Sep 19 03:02:43 GMT 2024","Thu Sep 19 03:02:52 GMT 2024","8447","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Sep 19 03:02:33 GMT 2024","Thu Sep 19 03:02:34 GMT 2024","242","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Thu Sep 19 03:02:48 GMT 2024","Thu Sep 19 03:02:55 GMT 2024","6667","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Sep 19 03:02:34 GMT 2024","Thu Sep 19 03:02:35 GMT 2024","810","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
