"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Jul 17 03:28:03 GMT 2025","Thu Jul 17 03:28:09 GMT 2025","6245","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Jul 17 03:28:13 GMT 2025","Thu Jul 17 03:28:14 GMT 2025","624","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Jul 17 03:28:05 GMT 2025","Thu Jul 17 03:28:13 GMT 2025","7710","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Jul 17 03:27:58 GMT 2025","Thu Jul 17 03:28:05 GMT 2025","7049","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Jul 17 03:28:01 GMT 2025","Thu Jul 17 03:28:02 GMT 2025","1333","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Jul 17 03:27:56 GMT 2025","Thu Jul 17 03:28:03 GMT 2025","6442","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Jul 17 03:27:55 GMT 2025","Thu Jul 17 03:27:55 GMT 2025","106","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Thu Jul 17 03:28:04 GMT 2025","Thu Jul 17 03:28:07 GMT 2025","2600","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Jul 17 03:28:00 GMT 2025","Thu Jul 17 03:28:02 GMT 2025","1661","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Jul 17 03:27:58 GMT 2025","Thu Jul 17 03:28:00 GMT 2025","2027","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Jul 17 03:28:04 GMT 2025","Thu Jul 17 03:28:12 GMT 2025","7935","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Jul 17 03:28:07 GMT 2025","Thu Jul 17 03:28:15 GMT 2025","7187","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Jul 17 03:27:57 GMT 2025","Thu Jul 17 03:27:58 GMT 2025","727","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
