"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Jan 25 02:57:19 GMT 2025","Sat Jan 25 02:57:27 GMT 2025","8199","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Jan 25 02:57:19 GMT 2025","Sat Jan 25 02:57:27 GMT 2025","8446","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Jan 25 02:57:18 GMT 2025","Sat Jan 25 02:57:19 GMT 2025","146","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sat Jan 25 02:57:19 GMT 2025","Sat Jan 25 02:57:20 GMT 2025","867","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sat Jan 25 02:57:29 GMT 2025","Sat Jan 25 02:57:33 GMT 2025","3405","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Jan 25 02:57:28 GMT 2025","Sat Jan 25 02:57:33 GMT 2025","4568","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Jan 25 02:57:21 GMT 2025","Sat Jan 25 02:57:28 GMT 2025","7905","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Jan 25 02:57:26 GMT 2025","Sat Jan 25 02:57:28 GMT 2025","2136","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Jan 25 02:57:22 GMT 2025","Sat Jan 25 02:57:24 GMT 2025","1709","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Jan 25 02:57:32 GMT 2025","Sat Jan 25 02:57:33 GMT 2025","792","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Jan 25 02:57:30 GMT 2025","Sat Jan 25 02:57:31 GMT 2025","1236","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
