"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Apr 18 03:36:44 GMT 2025","Fri Apr 18 03:36:45 GMT 2025","900","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Apr 18 03:36:55 GMT 2025","Fri Apr 18 03:37:01 GMT 2025","6992","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Apr 18 03:36:43 GMT 2025","Fri Apr 18 03:36:44 GMT 2025","134","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Fri Apr 18 03:36:55 GMT 2025","Fri Apr 18 03:36:57 GMT 2025","2171","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Apr 18 03:37:02 GMT 2025","Fri Apr 18 03:37:08 GMT 2025","6941","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Apr 18 03:36:53 GMT 2025","Fri Apr 18 03:37:01 GMT 2025","8089","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Apr 18 03:36:59 GMT 2025","Fri Apr 18 03:36:59 GMT 2025","591","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Apr 18 03:36:52 GMT 2025","Fri Apr 18 03:37:00 GMT 2025","7207","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Apr 18 03:36:45 GMT 2025","Fri Apr 18 03:36:53 GMT 2025","7753","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Apr 18 03:37:00 GMT 2025","Fri Apr 18 03:37:07 GMT 2025","6785","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Apr 18 03:36:44 GMT 2025","Fri Apr 18 03:36:52 GMT 2025","8172","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Apr 18 03:36:44 GMT 2025","Fri Apr 18 03:36:52 GMT 2025","7999","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Apr 18 03:36:48 GMT 2025","Fri Apr 18 03:36:49 GMT 2025","1139","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
