"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 15 03:15:38 GMT 2024","Tue Oct 15 03:15:39 GMT 2024","612","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Oct 15 03:15:51 GMT 2024","Tue Oct 15 03:15:51 GMT 2024","722","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Oct 15 03:15:42 GMT 2024","Tue Oct 15 03:15:44 GMT 2024","1834","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Oct 15 03:15:38 GMT 2024","Tue Oct 15 03:15:38 GMT 2024","153","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Tue Oct 15 03:15:38 GMT 2024","Tue Oct 15 03:15:46 GMT 2024","7828","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Oct 15 03:15:38 GMT 2024","Tue Oct 15 03:15:46 GMT 2024","7695","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Oct 15 03:15:47 GMT 2024","Tue Oct 15 03:15:48 GMT 2024","827","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Oct 15 03:15:40 GMT 2024","Tue Oct 15 03:15:48 GMT 2024","7688","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Oct 15 03:15:46 GMT 2024","Tue Oct 15 03:15:50 GMT 2024","4483","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Oct 15 03:15:49 GMT 2024","Tue Oct 15 03:15:52 GMT 2024","2383","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Oct 15 03:15:50 GMT 2024","Tue Oct 15 03:15:52 GMT 2024","1358","","","","","","Test Fail Example 2","Search for Bad Value 2."
