"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 19 03:28:32 GMT 2024","Thu Dec 19 03:28:39 GMT 2024","7265","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Dec 19 03:28:23 GMT 2024","Thu Dec 19 03:28:31 GMT 2024","7745","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Dec 19 03:28:27 GMT 2024","Thu Dec 19 03:28:29 GMT 2024","1485","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Dec 19 03:28:35 GMT 2024","Thu Dec 19 03:28:36 GMT 2024","1210","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Dec 19 03:28:23 GMT 2024","Thu Dec 19 03:28:24 GMT 2024","710","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Dec 19 03:28:25 GMT 2024","Thu Dec 19 03:28:33 GMT 2024","7853","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Dec 19 03:28:35 GMT 2024","Thu Dec 19 03:28:42 GMT 2024","7077","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Dec 19 03:28:23 GMT 2024","Thu Dec 19 03:28:23 GMT 2024","226","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Thu Dec 19 03:28:24 GMT 2024","Thu Dec 19 03:28:32 GMT 2024","8119","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Dec 19 03:28:40 GMT 2024","Thu Dec 19 03:28:46 GMT 2024","6534","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Dec 19 03:28:41 GMT 2024","Thu Dec 19 03:28:42 GMT 2024","579","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Dec 19 03:28:30 GMT 2024","Thu Dec 19 03:28:32 GMT 2024","1843","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Dec 19 03:28:32 GMT 2024","Thu Dec 19 03:28:41 GMT 2024","8325","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
