"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 13 02:46:31 GMT 2025","Thu Feb 13 02:46:32 GMT 2025","1313","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Feb 13 02:46:31 GMT 2025","Thu Feb 13 02:46:32 GMT 2025","1256","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Thu Feb 13 02:46:18 GMT 2025","Thu Feb 13 02:46:18 GMT 2025","133","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Thu Feb 13 02:46:28 GMT 2025","Thu Feb 13 02:46:29 GMT 2025","982","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Feb 13 02:46:22 GMT 2025","Thu Feb 13 02:46:24 GMT 2025","1347","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Feb 13 02:46:18 GMT 2025","Thu Feb 13 02:46:19 GMT 2025","881","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Feb 13 02:46:27 GMT 2025","Thu Feb 13 02:46:30 GMT 2025","2766","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Feb 13 02:46:20 GMT 2025","Thu Feb 13 02:46:28 GMT 2025","8016","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Feb 13 02:46:18 GMT 2025","Thu Feb 13 02:46:26 GMT 2025","8243","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Feb 13 02:46:18 GMT 2025","Thu Feb 13 02:46:26 GMT 2025","8130","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Feb 13 02:46:29 GMT 2025","Thu Feb 13 02:46:32 GMT 2025","3333","","","","","","Test Fail Example 2","Search for Bad Value 2."
