"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 11 03:27:32 GMT 2025","Fri Jul 11 03:27:39 GMT 2025","7091","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Jul 11 03:27:29 GMT 2025","Fri Jul 11 03:27:37 GMT 2025","8404","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jul 11 03:27:36 GMT 2025","Fri Jul 11 03:27:36 GMT 2025","727","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jul 11 03:27:37 GMT 2025","Fri Jul 11 03:27:44 GMT 2025","6928","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Jul 11 03:27:33 GMT 2025","Fri Jul 11 03:27:35 GMT 2025","1777","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jul 11 03:27:38 GMT 2025","Fri Jul 11 03:27:45 GMT 2025","6831","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Jul 11 03:27:24 GMT 2025","Fri Jul 11 03:27:26 GMT 2025","1936","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jul 11 03:27:20 GMT 2025","Fri Jul 11 03:27:21 GMT 2025","547","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Fri Jul 11 03:27:22 GMT 2025","Fri Jul 11 03:27:31 GMT 2025","8426","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jul 11 03:27:20 GMT 2025","Fri Jul 11 03:27:29 GMT 2025","8365","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jul 11 03:27:21 GMT 2025","Fri Jul 11 03:27:30 GMT 2025","8810","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jul 11 03:27:21 GMT 2025","Fri Jul 11 03:27:22 GMT 2025","1053","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jul 11 03:27:29 GMT 2025","Fri Jul 11 03:27:37 GMT 2025","7300","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
