"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 30 03:23:46 GMT 2024","Sat Nov 30 03:23:47 GMT 2024","1210","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Nov 30 03:23:50 GMT 2024","Sat Nov 30 03:23:54 GMT 2024","3604","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Nov 30 03:23:42 GMT 2024","Sat Nov 30 03:23:50 GMT 2024","8364","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Nov 30 03:23:54 GMT 2024","Sat Nov 30 03:23:56 GMT 2024","2012","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Nov 30 03:23:51 GMT 2024","Sat Nov 30 03:23:56 GMT 2024","5116","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Nov 30 03:23:42 GMT 2024","Sat Nov 30 03:23:43 GMT 2024","1095","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Nov 30 03:23:42 GMT 2024","Sat Nov 30 03:23:50 GMT 2024","8203","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Nov 30 03:23:43 GMT 2024","Sat Nov 30 03:23:50 GMT 2024","7670","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Nov 30 03:23:41 GMT 2024","Sat Nov 30 03:23:41 GMT 2024","205","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sat Nov 30 03:23:51 GMT 2024","Sat Nov 30 03:23:56 GMT 2024","4678","","","","","","Test Fail Example 2","Search for Bad Value 2."
