"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 28 03:11:30 GMT 2024","Sat Sep 28 03:11:38 GMT 2024","7860","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Sep 28 03:11:20 GMT 2024","Sat Sep 28 03:11:20 GMT 2024","143","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sat Sep 28 03:11:28 GMT 2024","Sat Sep 28 03:11:29 GMT 2024","1638","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Sep 28 03:11:33 GMT 2024","Sat Sep 28 03:11:34 GMT 2024","994","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Sep 28 03:11:35 GMT 2024","Sat Sep 28 03:11:42 GMT 2024","6436","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Sep 28 03:11:21 GMT 2024","Sat Sep 28 03:11:22 GMT 2024","734","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Sep 28 03:11:30 GMT 2024","Sat Sep 28 03:11:36 GMT 2024","6921","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Sep 28 03:11:33 GMT 2024","Sat Sep 28 03:11:40 GMT 2024","7048","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Sep 28 03:11:25 GMT 2024","Sat Sep 28 03:11:26 GMT 2024","1424","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sat Sep 28 03:11:37 GMT 2024","Sat Sep 28 03:11:38 GMT 2024","544","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Sep 28 03:11:21 GMT 2024","Sat Sep 28 03:11:29 GMT 2024","7829","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Sep 28 03:11:21 GMT 2024","Sat Sep 28 03:11:29 GMT 2024","8142","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Sep 28 03:11:23 GMT 2024","Sat Sep 28 03:11:30 GMT 2024","7659","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
