"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Jul 16 03:28:30 GMT 2025","Wed Jul 16 03:28:36 GMT 2025","6087","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Jul 16 03:28:23 GMT 2025","Wed Jul 16 03:28:29 GMT 2025","6193","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed Jul 16 03:28:28 GMT 2025","Wed Jul 16 03:28:29 GMT 2025","1200","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Jul 16 03:28:25 GMT 2025","Wed Jul 16 03:28:32 GMT 2025","7291","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Jul 16 03:28:37 GMT 2025","Wed Jul 16 03:28:38 GMT 2025","969","","","","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Wed Jul 16 03:28:22 GMT 2025","Wed Jul 16 03:28:22 GMT 2025","102","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Wed Jul 16 03:28:25 GMT 2025","Wed Jul 16 03:28:32 GMT 2025","7192","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed Jul 16 03:28:25 GMT 2025","Wed Jul 16 03:28:26 GMT 2025","873","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Jul 16 03:28:35 GMT 2025","Wed Jul 16 03:28:38 GMT 2025","2447","","","","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Jul 16 03:28:33 GMT 2025","Wed Jul 16 03:28:38 GMT 2025","5133","","","","","","Test Fail Example 2","Search for Bad Value 2."
