"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Mar 11 03:24:58 GMT 2025","Tue Mar 11 03:25:01 GMT 2025","2646","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Tue Mar 11 03:25:06 GMT 2025","Tue Mar 11 03:25:13 GMT 2025","6766","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Mar 11 03:25:09 GMT 2025","Tue Mar 11 03:25:16 GMT 2025","6754","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Mar 11 03:25:06 GMT 2025","Tue Mar 11 03:25:13 GMT 2025","7136","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Mar 11 03:24:58 GMT 2025","Tue Mar 11 03:24:59 GMT 2025","927","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Mar 11 03:24:57 GMT 2025","Tue Mar 11 03:24:58 GMT 2025","471","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Tue Mar 11 03:25:11 GMT 2025","Tue Mar 11 03:25:18 GMT 2025","6423","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Mar 11 03:25:14 GMT 2025","Tue Mar 11 03:25:18 GMT 2025","4807","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Mar 11 03:25:01 GMT 2025","Tue Mar 11 03:25:09 GMT 2025","7650","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Mar 11 03:24:58 GMT 2025","Tue Mar 11 03:25:06 GMT 2025","8295","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Mar 11 03:25:03 GMT 2025","Tue Mar 11 03:25:04 GMT 2025","1132","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Mar 11 03:25:02 GMT 2025","Tue Mar 11 03:25:09 GMT 2025","7255","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
