"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Mar 20 02:55:30 GMT 2025","Thu Mar 20 02:55:38 GMT 2025","7298","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Mar 20 02:55:27 GMT 2025","Thu Mar 20 02:55:36 GMT 2025","8812","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Mar 20 02:55:18 GMT 2025","Thu Mar 20 02:55:19 GMT 2025","658","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Mar 20 02:55:18 GMT 2025","Thu Mar 20 02:55:27 GMT 2025","8708","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Thu Mar 20 02:55:18 GMT 2025","Thu Mar 20 02:55:26 GMT 2025","8503","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Thu Mar 20 02:55:36 GMT 2025","Thu Mar 20 02:55:43 GMT 2025","6387","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Mar 20 02:55:21 GMT 2025","Thu Mar 20 02:55:24 GMT 2025","2617","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Thu Mar 20 02:55:33 GMT 2025","Thu Mar 20 02:55:33 GMT 2025","706","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Thu Mar 20 02:55:17 GMT 2025","Thu Mar 20 02:55:17 GMT 2025","131","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Thu Mar 20 02:55:20 GMT 2025","Thu Mar 20 02:55:28 GMT 2025","8422","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Thu Mar 20 02:55:29 GMT 2025","Thu Mar 20 02:55:31 GMT 2025","1749","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Thu Mar 20 02:55:35 GMT 2025","Thu Mar 20 02:55:42 GMT 2025","6770","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Thu Mar 20 02:55:27 GMT 2025","Thu Mar 20 02:55:34 GMT 2025","7652","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
