"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jan 24 03:01:53 GMT 2025","Fri Jan 24 03:02:00 GMT 2025","7008","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Jan 24 03:01:36 GMT 2025","Fri Jan 24 03:01:36 GMT 2025","214","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Fri Jan 24 03:01:38 GMT 2025","Fri Jan 24 03:01:46 GMT 2025","7912","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Jan 24 03:01:36 GMT 2025","Fri Jan 24 03:01:37 GMT 2025","750","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jan 24 03:01:45 GMT 2025","Fri Jan 24 03:01:51 GMT 2025","6934","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Jan 24 03:01:40 GMT 2025","Fri Jan 24 03:01:42 GMT 2025","1526","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Jan 24 03:01:52 GMT 2025","Fri Jan 24 03:01:59 GMT 2025","6488","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Jan 24 03:01:47 GMT 2025","Fri Jan 24 03:01:48 GMT 2025","1569","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jan 24 03:01:48 GMT 2025","Fri Jan 24 03:01:54 GMT 2025","6302","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Jan 24 03:01:49 GMT 2025","Fri Jan 24 03:01:50 GMT 2025","596","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jan 24 03:01:36 GMT 2025","Fri Jan 24 03:01:44 GMT 2025","8032","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Jan 24 03:01:36 GMT 2025","Fri Jan 24 03:01:44 GMT 2025","8022","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jan 24 03:01:43 GMT 2025","Fri Jan 24 03:01:52 GMT 2025","9252","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
