"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Jul 04 03:18:46 GMT 2025","Fri Jul 04 03:18:54 GMT 2025","8170","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jul 04 03:18:54 GMT 2025","Fri Jul 04 03:18:57 GMT 2025","3328","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jul 04 03:18:50 GMT 2025","Fri Jul 04 03:18:51 GMT 2025","1278","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jul 04 03:19:00 GMT 2025","Fri Jul 04 03:19:00 GMT 2025","250","","","","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Fri Jul 04 03:18:54 GMT 2025","Fri Jul 04 03:19:00 GMT 2025","6451","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Jul 04 03:18:45 GMT 2025","Fri Jul 04 03:18:53 GMT 2025","8258","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Jul 04 03:18:46 GMT 2025","Fri Jul 04 03:18:47 GMT 2025","1078","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Fri Jul 04 03:18:57 GMT 2025","Fri Jul 04 03:19:00 GMT 2025","2929","","","","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jul 04 03:18:46 GMT 2025","Fri Jul 04 03:18:54 GMT 2025","8288","","","","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Fri Jul 04 03:18:57 GMT 2025","Fri Jul 04 03:18:59 GMT 2025","1200","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Fri Jul 04 03:18:44 GMT 2025","Fri Jul 04 03:18:44 GMT 2025","515","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
