"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 17 03:01:21 GMT 2025","Fri Jan 17 03:01:22 GMT 2025","1032","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Fri Jan 17 03:01:23 GMT 2025","Fri Jan 17 03:01:24 GMT 2025","594","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Fri Jan 17 03:01:19 GMT 2025","Fri Jan 17 03:01:26 GMT 2025","6995","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Jan 17 03:01:14 GMT 2025","Fri Jan 17 03:01:15 GMT 2025","1483","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Jan 17 03:01:10 GMT 2025","Fri Jan 17 03:01:18 GMT 2025","8185","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jan 17 03:01:24 GMT 2025","Fri Jan 17 03:01:30 GMT 2025","6413","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jan 17 03:01:21 GMT 2025","Fri Jan 17 03:01:28 GMT 2025","6638","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Fri Jan 17 03:01:10 GMT 2025","Fri Jan 17 03:01:10 GMT 2025","156","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Fri Jan 17 03:01:17 GMT 2025","Fri Jan 17 03:01:23 GMT 2025","6362","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Fri Jan 17 03:01:12 GMT 2025","Fri Jan 17 03:01:20 GMT 2025","7967","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Fri Jan 17 03:01:26 GMT 2025","Fri Jan 17 03:01:33 GMT 2025","6656","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Fri Jan 17 03:01:10 GMT 2025","Fri Jan 17 03:01:19 GMT 2025","8194","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Fri Jan 17 03:01:10 GMT 2025","Fri Jan 17 03:01:11 GMT 2025","688","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
