"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Oct 06 03:20:18 GMT 2024","Sun Oct 06 03:20:19 GMT 2024","987","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sun Oct 06 03:20:28 GMT 2024","Sun Oct 06 03:20:36 GMT 2024","7734","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Oct 06 03:20:23 GMT 2024","Sun Oct 06 03:20:24 GMT 2024","851","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sun Oct 06 03:20:27 GMT 2024","Sun Oct 06 03:20:34 GMT 2024","7747","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sun Oct 06 03:20:34 GMT 2024","Sun Oct 06 03:20:35 GMT 2024","743","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sun Oct 06 03:20:18 GMT 2024","Sun Oct 06 03:20:18 GMT 2024","547","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Sun Oct 06 03:20:25 GMT 2024","Sun Oct 06 03:20:33 GMT 2024","7944","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sun Oct 06 03:20:25 GMT 2024","Sun Oct 06 03:20:28 GMT 2024","2983","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sun Oct 06 03:20:18 GMT 2024","Sun Oct 06 03:20:21 GMT 2024","3049","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Sun Oct 06 03:20:22 GMT 2024","Sun Oct 06 03:20:24 GMT 2024","1715","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sun Oct 06 03:20:18 GMT 2024","Sun Oct 06 03:20:26 GMT 2024","7889","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sun Oct 06 03:20:29 GMT 2024","Sun Oct 06 03:20:37 GMT 2024","7816","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Sun Oct 06 03:20:19 GMT 2024","Sun Oct 06 03:20:27 GMT 2024","7738","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
