"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Oct 29 03:15:28 GMT 2025","Wed Oct 29 03:15:37 GMT 2025","8965","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Wed Oct 29 03:15:48 GMT 2025","Wed Oct 29 03:15:49 GMT 2025","1065","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Oct 29 03:15:46 GMT 2025","Wed Oct 29 03:15:54 GMT 2025","8306","","","","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Oct 29 03:15:27 GMT 2025","Wed Oct 29 03:15:36 GMT 2025","8529","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Wed Oct 29 03:15:36 GMT 2025","Wed Oct 29 03:15:43 GMT 2025","6342","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Oct 29 03:15:46 GMT 2025","Wed Oct 29 03:15:54 GMT 2025","8248","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Oct 29 03:15:46 GMT 2025","Wed Oct 29 03:15:54 GMT 2025","8536","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed Oct 29 03:15:27 GMT 2025","Wed Oct 29 03:15:28 GMT 2025","650","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Wed Oct 29 03:15:39 GMT 2025","Wed Oct 29 03:15:40 GMT 2025","1040","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Wed Oct 29 03:15:31 GMT 2025","Wed Oct 29 03:15:39 GMT 2025","7735","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Wed Oct 29 03:15:38 GMT 2025","Wed Oct 29 03:15:45 GMT 2025","6850","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Wed Oct 29 03:15:29 GMT 2025","Wed Oct 29 03:15:38 GMT 2025","8551","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Wed Oct 29 03:15:27 GMT 2025","Wed Oct 29 03:15:28 GMT 2025","427","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
