"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Sep 23 02:59:47 GMT 2025","Tue Sep 23 02:59:48 GMT 2025","1232","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Sep 23 02:59:45 GMT 2025","Tue Sep 23 02:59:51 GMT 2025","6408","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Sep 23 02:59:54 GMT 2025","Tue Sep 23 03:00:01 GMT 2025","6557","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Sep 23 02:59:46 GMT 2025","Tue Sep 23 02:59:54 GMT 2025","7226","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Sep 23 02:59:33 GMT 2025","Tue Sep 23 02:59:34 GMT 2025","479","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Tue Sep 23 02:59:33 GMT 2025","Tue Sep 23 02:59:42 GMT 2025","8522","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Sep 23 02:59:44 GMT 2025","Tue Sep 23 02:59:46 GMT 2025","1541","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Sep 23 02:59:34 GMT 2025","Tue Sep 23 02:59:42 GMT 2025","8377","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Sep 23 02:59:33 GMT 2025","Tue Sep 23 02:59:35 GMT 2025","1171","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Sep 23 02:59:35 GMT 2025","Tue Sep 23 02:59:44 GMT 2025","8474","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Sep 23 02:59:42 GMT 2025","Tue Sep 23 02:59:49 GMT 2025","6605","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Sep 23 02:59:49 GMT 2025","Tue Sep 23 02:59:56 GMT 2025","6521","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Sep 23 02:59:38 GMT 2025","Tue Sep 23 02:59:39 GMT 2025","1527","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
