"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Feb 22 02:43:28 GMT 2025","Sat Feb 22 02:43:36 GMT 2025","7531","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Sat Feb 22 02:43:34 GMT 2025","Sat Feb 22 02:43:40 GMT 2025","6122","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Feb 22 02:43:32 GMT 2025","Sat Feb 22 02:43:32 GMT 2025","705","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Sat Feb 22 02:43:26 GMT 2025","Sat Feb 22 02:43:26 GMT 2025","467","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"passed","Sat Feb 22 02:43:27 GMT 2025","Sat Feb 22 02:43:30 GMT 2025","2905","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Feb 22 02:43:40 GMT 2025","Sat Feb 22 02:43:47 GMT 2025","7238","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Feb 22 02:43:36 GMT 2025","Sat Feb 22 02:43:39 GMT 2025","3050","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Feb 22 02:43:37 GMT 2025","Sat Feb 22 02:43:44 GMT 2025","7667","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Sat Feb 22 02:43:30 GMT 2025","Sat Feb 22 02:43:32 GMT 2025","1963","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"failed","Sat Feb 22 02:43:26 GMT 2025","Sat Feb 22 02:43:34 GMT 2025","7619","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Sat Feb 22 02:43:26 GMT 2025","Sat Feb 22 02:43:27 GMT 2025","812","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Sat Feb 22 02:43:36 GMT 2025","Sat Feb 22 02:43:44 GMT 2025","8055","","","","","","Test Fail Example 1","Search for Bad Value 1."
