"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Feb 11 02:47:35 GMT 2025","Tue Feb 11 02:47:43 GMT 2025","7929","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Feb 11 02:47:33 GMT 2025","Tue Feb 11 02:47:39 GMT 2025","6071","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"failed","Tue Feb 11 02:47:35 GMT 2025","Tue Feb 11 02:47:42 GMT 2025","6961","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
"passed","Tue Feb 11 02:47:31 GMT 2025","Tue Feb 11 02:47:32 GMT 2025","1178","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Feb 11 02:47:25 GMT 2025","Tue Feb 11 02:47:25 GMT 2025","520","playwright_pytest.api_tests","test_booking_api","TestBookingAPI","","","GET bookings","Simple GET bookings without params"
"failed","Tue Feb 11 02:47:27 GMT 2025","Tue Feb 11 02:47:35 GMT 2025","7833","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"passed","Tue Feb 11 02:47:25 GMT 2025","Tue Feb 11 02:47:26 GMT 2025","1005","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"passed","Tue Feb 11 02:47:30 GMT 2025","Tue Feb 11 02:47:32 GMT 2025","1676","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Feb 11 02:47:26 GMT 2025","Tue Feb 11 02:47:29 GMT 2025","2890","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Feb 11 02:47:35 GMT 2025","Tue Feb 11 02:47:38 GMT 2025","2902","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Simple Search","Search for Playwright docs."
"passed","Tue Feb 11 02:47:44 GMT 2025","Tue Feb 11 02:47:44 GMT 2025","560","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Add 1 TODO action","Simply add 1 TODO item."
"failed","Tue Feb 11 02:47:25 GMT 2025","Tue Feb 11 02:47:33 GMT 2025","7456","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 1","Search for Bad Value 1."
"failed","Tue Feb 11 02:47:38 GMT 2025","Tue Feb 11 02:47:45 GMT 2025","6790","playwright_pytest.ui_tests","test_todo_app","TestSearch","","","Test Fail Example 2","Search for Bad Value 2."
